            137        317.000        274.000       0.463621       0.444042
            138        330.000        241.000       0.422067       0.444042
            139        338.000        288.000       0.460064       0.444042
            140        352.000        258.000       0.422951       0.444042
            141        335.000        259.000       0.436027       0.444042
            142        319.000        275.000       0.462963       0.444042
            143        323.000        254.000       0.440208       0.444042
            144        319.000        257.000       0.446181       0.444042
            145        321.000        258.000       0.445596       0.444042
            146        315.000        267.000       0.458763       0.444042
            147        355.000        278.000       0.439179       0.444042
            148        338.000        271.000       0.444992       0.444042
            149        303.000        273.000       0.473958       0.444042
            150        327.000        273.000       0.455000       0.444042
            151        362.000        256.000       0.414239       0.444042
            152        333.000        277.000       0.454098       0.444042
            153        350.000        271.000       0.436393       0.444042
            154        339.000        267.000       0.440594       0.444042
            155        329.000        256.000       0.437607       0.444042
            156        350.000        275.000       0.440000       0.444042
            157        302.000        285.000       0.485520       0.444042
            158        327.000        274.000       0.455907       0.444042
            159        345.000        259.000       0.428808       0.444042
            160        351.000        245.000       0.411074       0.444042
            161        324.000        231.000       0.416216       0.444042
            162        324.000        251.000       0.436522       0.444042
            163        341.000        258.000       0.430718       0.444042
            164        343.000        270.000       0.440457       0.444042
            165        229.000        360.000       0.611205       0.562600
            166        292.000        341.000       0.538705       0.562600
            167        234.000        332.000       0.586572       0.562600
            168        257.000        329.000       0.561433       0.562600
            169        295.000        412.000       0.582744       0.562600
            170        275.000        339.000       0.552117       0.562600
            171        308.000        262.000       0.459649       0.444042
            172        333.000        281.000       0.457655       0.444042
            173        317.000        263.000       0.453448       0.444042
            174        300.000        302.000       0.501661       0.444042
            175        306.000        309.000       0.502439       0.444042
            176        320.000        273.000       0.460371       0.444042
            177        366.000        263.000       0.418124       0.444042
            178        317.000        273.000       0.462712       0.444042
            179        333.000        317.000       0.487692       0.444042
            180        310.000        262.000       0.458042       0.444042
            181        307.000        250.000       0.448833       0.444042
            182        326.000        277.000       0.459370       0.444042
            183        354.000        259.000       0.422512       0.444042
            184        291.000        244.000       0.456075       0.444042
            185        270.000        310.000       0.534483       0.562600
            186        258.000        318.000       0.552083       0.562600
            187        319.000        259.000       0.448097       0.444042
            188        332.000        238.000       0.417544       0.444042
            189        309.000        267.000       0.463542       0.444042
            190        361.000        270.000       0.427892       0.444042
            191        329.000        276.000       0.456198       0.444042
            192        298.000        225.000       0.430210       0.444042
            193        332.000        272.000       0.450331       0.444042
            194        324.000        283.000       0.466227       0.444042
            195        286.000        267.000       0.482821       0.444042
            196        304.000        288.000       0.486486       0.444042
            197        317.000        245.000       0.435943       0.444042
            198        329.000        278.000       0.457990       0.444042
            199        350.000        290.000       0.453125       0.444042
            200        293.000        250.000       0.460405       0.444042
            201        351.000        257.000       0.422697       0.444042
            202        356.000        270.000       0.431310       0.444042
            203        318.000        238.000       0.428058       0.444042
            204        268.000        253.000       0.485605       0.444042
            205        309.000        271.000       0.467241       0.444042
            206        318.000        265.000       0.454545       0.444042
            207        326.000        255.000       0.438898       0.444042
            208        307.000        274.000       0.471601       0.444042
            209        344.000        249.000       0.419899       0.444042
            210        340.000        263.000       0.436153       0.444042
            211        308.000        253.000       0.450980       0.444042
            212        269.000        281.000       0.510909       0.444042
            213        301.000        228.000       0.431002       0.444042
            214        314.000        270.000       0.462329       0.444042
            215        312.000        268.000       0.462069       0.444042
            216        308.000        275.000       0.471698       0.444042
            217        335.000        268.000       0.444444       0.444042
            218        308.000        244.000       0.442029       0.444042
            219        304.000        279.000       0.478559       0.444042
            220        304.000        283.000       0.482112       0.444042
            221        288.000        260.000       0.474453       0.444042
            222        299.000        291.000       0.493220       0.444042
            223        313.000        275.000       0.467687       0.444042
            224        355.000        268.000       0.430177       0.444042
            225        328.000        248.000       0.430556       0.444042
            226        320.000        296.000       0.480519       0.444042
            227        380.000        257.000       0.403454       0.444042
            228        325.000        244.000       0.428822       0.444042
            229        318.000        268.000       0.457338       0.444042
            230        313.000        251.000       0.445035       0.444042
            231        321.000        254.000       0.441739       0.444042
            232        329.000        272.000       0.452579       0.444042
            233        323.000        252.000       0.438261       0.444042
            234        310.000        279.000       0.473684       0.444042
            235        374.000        260.000       0.410095       0.444042
            236        324.000        291.000       0.473171       0.444042
            237        301.000        277.000       0.479239       0.444042
            238        313.000        276.000       0.468591       0.444042
            239        321.000        227.000       0.414234       0.444042
            240        343.000        261.000       0.432119       0.444042
            241        340.000        257.000       0.430486       0.444042
            242        286.000        244.000       0.460377       0.444042
            243        330.000        243.000       0.424084       0.444042
            244        317.000        263.000       0.453448       0.444042
            245        352.000        229.000       0.394148       0.444042
            246        231.000        354.000       0.605128       0.562600
            247        240.000        364.000       0.602649       0.562600
            248        298.000        268.000       0.473498       0.444042
            249        306.000        261.000       0.460317       0.444042
            250        345.000        267.000       0.436275       0.444042
            251        303.000        290.000       0.489039       0.444042
            252        306.000        244.000       0.443636       0.444042
            253        326.000        269.000       0.452101       0.444042
            254        321.000        253.000       0.440767       0.444042
            255        295.000        323.000       0.522654       0.444042
            256        352.000        279.000       0.442155       0.444042
            257        321.000        273.000       0.459596       0.444042
            258        316.000        290.000       0.478548       0.444042
            259        302.000        269.000       0.471103       0.444042
            260        311.000        288.000       0.480801       0.444042
            261        303.000        274.000       0.474870       0.444042
            262        351.000        220.000       0.385289       0.444042
            263        312.000        254.000       0.448763       0.444042
            264        329.000        273.000       0.453488       0.444042
            265        324.000        280.000       0.463576       0.444042
            266        321.000        303.000       0.485577       0.444042
            267        346.000        295.000       0.460218       0.444042
            268        326.000        253.000       0.436960       0.444042
            269        315.000        293.000       0.481908       0.444042
            270        309.000        291.000       0.485000       0.444042
            271        296.000        279.000       0.485217       0.444042
            272        300.000        287.000       0.488927       0.444042
            273        299.000        268.000       0.472663       0.444042
            274        348.000        242.000       0.410169       0.444042
            275        306.000        247.000       0.446655       0.444042
            276        296.000        248.000       0.455882       0.444042
            277        329.000        254.000       0.435678       0.444042
            278        344.000        250.000       0.420875       0.444042
            279        319.000        279.000       0.466555       0.444042
            280        311.000        253.000       0.448582       0.444042
            281        315.000        263.000       0.455017       0.444042
            282        320.000        280.000       0.466667       0.444042
            283        295.000        267.000       0.475089       0.444042
            284        255.000        365.000       0.588710       0.562600
            285        236.000        322.000       0.577061       0.562600
            286        236.000        363.000       0.606010       0.562600
            287        288.000        347.000       0.546457       0.562600
            288        238.000        366.000       0.605960       0.562600
            289        333.000        255.000       0.433673       0.444042
            290        332.000        246.000       0.425606       0.444042
            291        338.000        256.000       0.430976       0.444042
            292        325.000        299.000       0.479167       0.444042
            293        304.000        256.000       0.457143       0.444042
            294        296.000        283.000       0.488774       0.444042
            295        298.000        251.000       0.457195       0.444042
            296        310.000        214.000       0.408397       0.444042
            297        303.000        263.000       0.464664       0.444042
            298        286.000        275.000       0.490196       0.444042
            299        327.000        290.000       0.470016       0.444042
            300        291.000        261.000       0.472826       0.444042
            301        357.000        233.000       0.394915       0.444042
            302        311.000        247.000       0.442652       0.444042
            303        277.000        280.000       0.502693       0.444042
            304        311.000        260.000       0.455342       0.444042
            305        310.000        273.000       0.468268       0.444042
            306        297.000        272.000       0.478032       0.444042
            307        311.000        279.000       0.472881       0.444042
            308        337.000        264.000       0.439268       0.444042
            309        306.000        244.000       0.443636       0.444042
            310        357.000        249.000       0.410891       0.444042
            311        318.000        232.000       0.421818       0.444042
            312        296.000        288.000       0.493151       0.444042
            313        288.000        275.000       0.488455       0.444042
            314        243.000        353.000       0.592282       0.562600
            315        317.000        314.000       0.497623       0.444042
            316        288.000        270.000       0.483871       0.444042
            317        328.000        258.000       0.440273       0.444042
            318        287.000        292.000       0.504318       0.444042
            319        325.000        254.000       0.438687       0.444042
            320        324.000        273.000       0.457286       0.444042
            321        301.000        263.000       0.466312       0.444042
            322        320.000        277.000       0.463987       0.444042
            323        324.000        228.000       0.413043       0.444042
            324        331.000        268.000       0.447412       0.444042
            325        317.000        251.000       0.441901       0.444042
            326        332.000        245.000       0.424610       0.444042
            327        322.000        218.000       0.403704       0.444042
            328        301.000        285.000       0.486348       0.444042
            329        321.000        323.000       0.501553       0.444042
            330        315.000        260.000       0.452174       0.444042
            331        307.000        289.000       0.484899       0.444042
            332        291.000        280.000       0.490368       0.444042
            333        314.000        242.000       0.435252       0.444042
            334        340.000        291.000       0.461173       0.444042
            335        288.000        271.000       0.484794       0.444042
            336        316.000        267.000       0.457976       0.444042
            337        328.000        283.000       0.463175       0.444042
            338        305.000        272.000       0.471404       0.444042
            339        310.000        276.000       0.470990       0.444042
            340        326.000        221.000       0.404022       0.444042
            341        335.000        241.000       0.418403       0.444042
            342        293.000        245.000       0.455390       0.444042
            343        283.000        259.000       0.477860       0.444042
            344        293.000        254.000       0.464351       0.444042
            345        306.000        259.000       0.458407       0.444042
            346        287.000        271.000       0.485663       0.444042
            347        267.000        267.000       0.500000       0.444042
            348        275.000        250.000       0.476190       0.444042
            349        309.000        266.000       0.462609       0.444042
            350        306.000        279.000       0.476923       0.444042
            351        317.000        293.000       0.480328       0.444042
            352        324.000        270.000       0.454545       0.444042
            353        325.000        237.000       0.421708       0.444042
            354        338.000        268.000       0.442244       0.444042
            355        343.000        236.000       0.407599       0.444042
            356        297.000        258.000       0.464865       0.444042
            357        327.000        247.000       0.430314       0.444042
            358        349.000        265.000       0.431596       0.444042
            359        316.000        257.000       0.448517       0.444042
            360        338.000        264.000       0.438538       0.444042
            361        282.000        282.000       0.500000       0.444042
            362        288.000        283.000       0.495622       0.444042
            363        311.000        258.000       0.453427       0.444042
            364        288.000        255.000       0.469613       0.444042
            365        316.000        269.000       0.459829       0.444042
            366        294.000        233.000       0.442125       0.444042
            367        304.000        268.000       0.468531       0.444042
            368        353.000        245.000       0.409699       0.444042
            369        320.000        287.000       0.472817       0.444042
            370        299.000        270.000       0.474517       0.444042
            371        316.000        258.000       0.449477       0.444042
            372        277.000        253.000       0.477358       0.444042
            373        316.000        287.000       0.475954       0.444042
            374        307.000        275.000       0.472509       0.444042
            375        320.000        263.000       0.451115       0.444042
            376        313.000        265.000       0.458478       0.444042
            377        281.000        278.000       0.497317       0.444042
            378        326.000        258.000       0.441781       0.444042
            379        320.000        296.000       0.480519       0.444042
            380        331.000        283.000       0.460912       0.444042
            381        318.000        270.000       0.459184       0.444042
            382        281.000        239.000       0.459615       0.444042
            383        294.000        260.000       0.469314       0.444042
            384        362.000        271.000       0.428120       0.444042
            385        304.000        271.000       0.471304       0.444042
            386        304.000        259.000       0.460036       0.444042
            387        358.000        263.000       0.423510       0.444042
            388        330.000        254.000       0.434932       0.444042
            389        344.000        236.000       0.406897       0.444042
            390        320.000        281.000       0.467554       0.444042
            391        336.000        274.000       0.449180       0.444042
            392        266.000        319.000       0.545299       0.562600
            393        316.000        249.000       0.440708       0.444042
            394        319.000        232.000       0.421053       0.444042
            395        329.000        248.000       0.429809       0.444042
            396        329.000        256.000       0.437607       0.444042
            397        277.000        237.000       0.461089       0.444042
            398        318.000        243.000       0.433155       0.444042
            399        321.000        288.000       0.472906       0.444042
            400        311.000        281.000       0.474662       0.444042
            401        313.000        253.000       0.446996       0.444042
            402        296.000        261.000       0.468582       0.444042
            403        290.000        269.000       0.481216       0.444042
            404        312.000        278.000       0.471186       0.444042
            405        338.000        227.000       0.401770       0.444042
            406        337.000        242.000       0.417962       0.444042
            407        357.000        260.000       0.421394       0.444042
            408        328.000        288.000       0.467532       0.444042
            409        322.000        250.000       0.437063       0.444042
            410        320.000        222.000       0.409594       0.444042
            411        317.000        239.000       0.429856       0.444042
            412        301.000        237.000       0.440520       0.444042
            413        331.000        255.000       0.435154       0.444042
            414        305.000        262.000       0.462081       0.444042
            415        309.000        237.000       0.434066       0.444042
            416        319.000        267.000       0.455631       0.444042
            417        330.000        238.000       0.419014       0.444042
            418        351.000        249.000       0.415000       0.444042
            419        310.000        274.000       0.469178       0.444042
            420        309.000        270.000       0.466321       0.444042
            421        288.000        258.000       0.472527       0.444042
            422        332.000        243.000       0.422609       0.444042
            423        306.000        253.000       0.452594       0.444042
            424        337.000        253.000       0.428814       0.444042
            425        329.000        258.000       0.439523       0.444042
            426        345.000        256.000       0.425957       0.444042
            427        324.000        299.000       0.479936       0.444042
            428        319.000        253.000       0.442308       0.444042
            429        340.000        288.000       0.458599       0.444042
            430        311.000        263.000       0.458188       0.444042
            431        282.000        264.000       0.483516       0.444042
            432        277.000        343.000       0.553226       0.562600
            433        237.000        349.000       0.595563       0.562600
            434        234.000        321.000       0.578378       0.562600
            435        221.000        354.000       0.615652       0.562600
            436        239.000        363.000       0.602990       0.562600
            437        248.000        355.000       0.588723       0.562600
            438        282.000        287.000       0.504394       0.562600
            439        320.000        282.000       0.468439       0.444042
            440        309.000        236.000       0.433028       0.444042
            441        352.000        257.000       0.422003       0.444042
            442        297.000        276.000       0.481675       0.444042
            443        321.000        255.000       0.442708       0.444042
            444        304.000        231.000       0.431776       0.444042
            445        343.000        256.000       0.427379       0.444042
            446        294.000        263.000       0.472172       0.444042
            447        299.000        251.000       0.456364       0.444042
            448        322.000        251.000       0.438045       0.444042
            449        294.000        219.000       0.426901       0.444042
            450        317.000        242.000       0.432916       0.444042
            451        294.000        268.000       0.476868       0.444042
            452        310.000        270.000       0.465517       0.444042
            453        287.000        267.000       0.481949       0.444042
            454        324.000        283.000       0.466227       0.444042
            455        293.000        261.000       0.471119       0.444042
            456        297.000        257.000       0.463899       0.444042
            457        323.000        265.000       0.450680       0.444042
            458        292.000        242.000       0.453184       0.444042
            459        346.000        255.000       0.424293       0.444042
            460        334.000        249.000       0.427101       0.444042
            461        344.000        215.000       0.384615       0.444042
            462        323.000        248.000       0.434326       0.444042
            463        361.000        285.000       0.441176       0.444042
            464        304.000        252.000       0.453237       0.444042
            465        351.000        298.000       0.459168       0.444042
            466        326.000        253.000       0.436960       0.444042
            467        302.000        257.000       0.459750       0.444042
            468        313.000        249.000       0.443060       0.444042
            469        279.000        275.000       0.496390       0.444042
            470        311.000        281.000       0.474662       0.444042
            471        325.000        246.000       0.430823       0.444042
            472        325.000        239.000       0.423759       0.444042
            473        305.000        233.000       0.433086       0.444042
            474        281.000        285.000       0.503534       0.444042
            475        309.000        249.000       0.446237       0.444042
            476        336.000        246.000       0.422680       0.444042
            477        310.000        250.000       0.446429       0.444042
            478        260.000        288.000       0.525547       0.444042
            479        336.000        242.000       0.418685       0.444042
            480        356.000        234.000       0.396610       0.444042
            481        312.000        272.000       0.465753       0.444042
            482        344.000        254.000       0.424749       0.444042
            483        331.000        257.000       0.437075       0.444042
            484        338.000        276.000       0.449511       0.444042
            485        357.000        225.000       0.386598       0.444042
            486        301.000        233.000       0.436330       0.444042
            487        307.000        254.000       0.452763       0.444042
            488        299.000        269.000       0.473592       0.444042
            489        295.000        273.000       0.480634       0.444042
            490        307.000        263.000       0.461404       0.444042
            491        327.000        266.000       0.448567       0.444042
            492        320.000        248.000       0.436620       0.444042
            493        304.000        222.000       0.422053       0.444042
            494        301.000        266.000       0.469136       0.444042
            495        339.000        242.000       0.416523       0.444042
            496        305.000        226.000       0.425612       0.444042
            497        302.000        240.000       0.442804       0.444042
            498        307.000        259.000       0.457597       0.444042
            499        322.000        289.000       0.472995       0.444042
            500        306.000        257.000       0.456483       0.444042
            501        332.000        242.000       0.421603       0.444042
            502        288.000        270.000       0.483871       0.444042
            503        340.000        251.000       0.424704       0.444042
            504        305.000        242.000       0.442413       0.444042
            505        300.000        276.000       0.479167       0.444042
            506        298.000        282.000       0.486207       0.444042
            507        305.000        256.000       0.456328       0.444042
            508        261.000        246.000       0.485207       0.444042
            509        305.000        246.000       0.446461       0.444042
            510        297.000        250.000       0.457038       0.444042
            511        284.000        250.000       0.468165       0.444042
            512        317.000        238.000       0.428829       0.444042
            513        323.000        239.000       0.425267       0.444042
            514        290.000        299.000       0.507640       0.444042
            515        299.000        271.000       0.475439       0.444042
            516        288.000        277.000       0.490265       0.444042
            517        306.000        251.000       0.450628       0.444042
            518        310.000        254.000       0.450355       0.444042
            519        310.000        251.000       0.447415       0.444042
            520        267.000        343.000       0.562295       0.562600
            521        271.000        342.000       0.557912       0.562600
            522        312.000        265.000       0.459272       0.444042
            523        319.000        243.000       0.432384       0.444042
            524        309.000        255.000       0.452128       0.444042
            525        299.000        279.000       0.482699       0.444042
            526        335.000        252.000       0.429302       0.444042
            527        315.000        216.000       0.406780       0.444042
            528        319.000        231.000       0.420000       0.444042
            529        329.000        252.000       0.433735       0.444042
            530        300.000        241.000       0.445471       0.444042
            531        303.000        227.000       0.428302       0.444042
            532        332.000        304.000       0.477987       0.444042
            533        307.000        272.000       0.469775       0.444042
            534        331.000        248.000       0.428325       0.444042
            535        306.000        258.000       0.457447       0.444042
            536        338.000        246.000       0.421233       0.444042
            537        294.000        257.000       0.466425       0.444042
            538        290.000        266.000       0.478417       0.444042
            539        289.000        244.000       0.457786       0.444042
            540        260.000        286.000       0.523810       0.444042
            541        284.000        229.000       0.446394       0.444042
            542        318.000        253.000       0.443082       0.444042
            543        300.000        250.000       0.454545       0.444042
            544        305.000        252.000       0.452424       0.444042
            545        297.000        246.000       0.453039       0.444042
            546        326.000        249.000       0.433043       0.444042
            547        319.000        307.000       0.490415       0.444042
            548        311.000        255.000       0.450530       0.444042
            549        332.000        277.000       0.454844       0.444042
            550        303.000        260.000       0.461812       0.444042
            551        284.000        250.000       0.468165       0.444042
            552        339.000        270.000       0.443350       0.444042
            553        318.000        291.000       0.477833       0.444042
            554        331.000        260.000       0.439932       0.444042
            555        300.000        256.000       0.460432       0.444042
            556        316.000        278.000       0.468013       0.444042
            557        293.000        266.000       0.475850       0.444042
            558        339.000        266.000       0.439669       0.444042
            559        329.000        286.000       0.465041       0.444042
            560        315.000        247.000       0.439502       0.444042
            561        277.000        314.000       0.531303       0.562600
            562        262.000        331.000       0.558179       0.562600
            563        262.000        361.000       0.579454       0.562600
            564        259.000        356.000       0.578862       0.562600
            565        234.000        329.000       0.584369       0.562600
            566        264.000        334.000       0.558528       0.562600
            567        283.000        373.000       0.568598       0.562600
            568        315.000        292.000       0.481054       0.444042
            569        297.000        261.000       0.467742       0.444042
            570        302.000        252.000       0.454874       0.444042
            571        313.000        283.000       0.474832       0.444042
            572        307.000        272.000       0.469775       0.444042
            573        282.000        235.000       0.454545       0.444042
            574        329.000        268.000       0.448911       0.444042
            575        295.000        267.000       0.475089       0.444042
            576        313.000        252.000       0.446018       0.444042
            577        297.000        292.000       0.495756       0.444042
            578        321.000        240.000       0.427807       0.444042
            579        318.000        266.000       0.455479       0.444042
            580        313.000        232.000       0.425688       0.444042
            581        323.000        268.000       0.453469       0.444042
            582        287.000        256.000       0.471455       0.444042
            583        291.000        236.000       0.447818       0.444042
            584        310.000        272.000       0.467354       0.444042
            585        330.000        243.000       0.424084       0.444042
            586        283.000        248.000       0.467043       0.444042
            587        300.000        272.000       0.475524       0.444042
            588        325.000        253.000       0.437716       0.444042
            589        315.000        251.000       0.443463       0.444042
            590        314.000        235.000       0.428051       0.444042
            591        313.000        256.000       0.449912       0.444042
            592        350.000        275.000       0.440000       0.444042
            593        293.000        252.000       0.462385       0.444042
